 Mon May 16 09:15:11 PDT 2011  NRCS National Water and Climate Center - Provisional Data - subject to revision
Site Id,Date,Time (PST),WTEQ.I-1 (in) ,
663,2003-05-03,,    12.6,
663,2003-05-04,,    12.3,
663,2003-05-05,,    12.2,
663,2003-05-06,,    12.1,
663,2003-05-07,,    12.0,
663,2003-05-08,,    11.8,
663,2003-05-09,,    11.6,
663,2003-05-10,,    12.5,
663,2003-05-11,,    12.7,
663,2003-05-12,,    12.6,
663,2003-05-13,,    12.3,
663,2003-05-14,,    11.9,
663,2003-05-15,,    11.0,
663,2003-05-16,,    10.8,
663,2003-05-17,,     9.9,
663,2003-05-18,,     8.9,
663,2003-05-19,,     8.4,
663,2003-05-20,,     8.3,
663,2003-05-21,,     8.2,
663,2003-05-22,,     7.2,
663,2003-05-23,,     6.1,
663,2003-05-24,,     4.7,
663,2003-05-25,,     3.9,
663,2003-05-26,,     2.8,
663,2003-05-27,,     1.6,
663,2003-05-28,,     1.0,
663,2003-05-29,,     0.5,
663,2003-05-30,,     0.3,
663,2003-05-31,,     0.2,
663,2003-06-01,,     0.2,
663,2003-06-02,,     0.0,
663,2003-06-03,,     0.0,
663,2003-06-04,,     0.0,
663,2003-06-05,,     0.0,
663,2003-06-06,,     0.0,
663,2003-06-07,,     0.0,
663,2003-06-08,,     0.0,
663,2003-06-09,,     0.0,
663,2003-06-10,,     0.0,
663,2003-06-11,,     0.0,
663,2003-06-12,,     0.0,
663,2003-06-13,,     0.0,
663,2003-06-14,,     0.0,
663,2003-06-15,,     0.0,
663,2003-06-16,,     0.0,
663,2003-06-17,,     0.0,
663,2003-06-18,,     0.0,
663,2003-06-19,,     0.0,
663,2003-06-20,,     0.0,
663,2003-06-21,,     0.0,
663,2003-06-22,,     0.0,
663,2003-06-23,,     0.0,
663,2003-06-24,,     0.0,
663,2003-06-25,,     0.0,
663,2003-06-26,,     0.0,
663,2003-06-27,,     0.0,
663,2003-06-28,,     0.0,
663,2003-06-29,,     0.0,
663,2003-06-30,,     0.0,
663,2003-07-01,,     0.0,
663,2003-07-02,,     0.0,
663,2003-07-03,,     0.0,
663,2003-07-04,,     0.0,
663,2003-07-05,,     0.0,
663,2003-07-06,,     0.0,
663,2003-07-07,,     0.0,
663,2003-07-08,,     0.0,
663,2003-07-09,,     0.0,
663,2003-07-10,,     0.0,
663,2003-07-11,,     0.0,
663,2003-07-12,,     0.0,
663,2003-07-13,,     0.0,
663,2003-07-14,,     0.0,
663,2003-07-15,,     0.0,
663,2003-07-16,,     0.0,
663,2003-07-17,,     0.0,
663,2003-07-18,,     0.0,
663,2003-07-19,,     0.0,
663,2003-07-20,,     0.0,
663,2003-07-21,,     0.0,
663,2003-07-22,,     0.0,
663,2003-07-23,,     0.0,
663,2003-07-24,,     0.0,
663,2003-07-25,,     0.0,
663,2003-07-26,,     0.0,
663,2003-07-27,,     0.0,
663,2003-07-28,,     0.0,
663,2003-07-29,,     0.0,
663,2003-07-30,,     0.0,
663,2003-07-31,,     0.0,
663,2003-08-01,,     0.0,
663,2003-08-02,,     0.0,
663,2003-08-03,,     0.0,
663,2003-08-04,,     0.0,
663,2003-08-05,,     0.0,
663,2003-08-06,,     0.0,
663,2003-08-07,,     0.0,
663,2003-08-08,,     0.0,
663,2003-08-09,,     0.0,
663,2003-08-10,,     0.0,
663,2003-08-11,,     0.0,
663,2003-08-12,,     0.0,
663,2003-08-13,,     0.0,
663,2003-08-14,,     0.0,
663,2003-08-15,,     0.0,
663,2003-08-16,,     0.0,
663,2003-08-17,,     0.0,
663,2003-08-18,,     0.0,
663,2003-08-19,,-99.9,
663,2003-08-20,,     0.0,
663,2003-08-21,,     0.0,
663,2003-08-22,,     0.0,
663,2003-08-23,,     0.0,
663,2003-08-24,,     0.0,
663,2003-08-25,,     0.0,
663,2003-08-26,,     0.0,
663,2003-08-27,,     0.0,
663,2003-08-28,,     0.0,
663,2003-08-29,,     0.0,
663,2003-08-30,,     0.0,
663,2003-08-31,,     0.0,
663,2003-09-01,,     0.0,
663,2003-09-02,,     0.0,
663,2003-09-03,,     0.0,
663,2003-09-04,,     0.0,
663,2003-09-05,,     0.0,
663,2003-09-06,,     0.0,
663,2003-09-07,,     0.0,
663,2003-09-08,,     0.0,
663,2003-09-09,,     0.0,
663,2003-09-10,,     0.0,
663,2003-09-11,,     0.0,
663,2003-09-12,,     0.0,
663,2003-09-13,,-99.9,
663,2003-09-14,,     0.0,
663,2003-09-15,,     0.0,
663,2003-09-16,,     0.0,
663,2003-09-17,,     0.0,
663,2003-09-18,,     0.0,
663,2003-09-19,,     0.0,
663,2003-09-20,,     0.0,
663,2003-09-21,,     0.0,
663,2003-09-22,,     0.0,
663,2003-09-23,,     0.0,
663,2003-09-24,,     0.0,
663,2003-09-25,,     0.0,
663,2003-09-26,,     0.0,
663,2003-09-27,,     0.0,
663,2003-09-28,,     0.0,
663,2003-09-29,,     0.0,
663,2003-09-30,,     0.0,
663,2003-09-30,23:59,     0.2,
663,2003-10-01,,     0.0,
663,2003-10-02,,     0.0,
663,2003-10-03,,     0.0,
663,2003-10-04,,     0.0,
663,2003-10-05,,     0.0,
663,2003-10-06,,     0.0,
663,2003-10-07,,     0.0,
663,2003-10-08,,     0.0,
663,2003-10-09,,     0.0,
663,2003-10-10,,     0.0,
663,2003-10-11,,     0.0,
663,2003-10-12,,     0.0,
663,2003-10-13,,     0.0,
663,2003-10-14,,     0.0,
663,2003-10-15,,     0.0,
663,2003-10-16,,     0.0,
663,2003-10-17,,     0.0,
663,2003-10-18,,     0.0,
663,2003-10-19,,     0.0,
663,2003-10-20,,     0.0,
663,2003-10-21,,     0.0,
663,2003-10-22,,     0.0,
663,2003-10-23,,     0.0,
663,2003-10-24,,     0.0,
663,2003-10-25,,     0.0,
663,2003-10-26,,     0.0,
663,2003-10-27,,     0.0,
663,2003-10-28,,     0.0,
663,2003-10-29,,     0.0,
663,2003-10-30,,     0.0,
663,2003-10-31,,     0.0,
663,2003-11-01,,     0.0,
663,2003-11-02,,     0.0,
663,2003-11-03,,     0.0,
663,2003-11-04,,     0.0,
663,2003-11-05,,     0.7,
663,2003-11-06,,     0.7,
663,2003-11-07,,     0.6,
663,2003-11-08,,     0.6,
663,2003-11-09,,     0.6,
663,2003-11-10,,     0.6,
663,2003-11-11,,     0.7,
663,2003-11-12,,     1.0,
663,2003-11-13,,     1.0,
663,2003-11-14,,     1.0,
663,2003-11-15,,     1.2,
663,2003-11-16,,     1.2,
663,2003-11-17,,     1.3,
663,2003-11-18,,     1.3,
663,2003-11-19,,     1.3,
663,2003-11-20,,     1.3,
663,2003-11-21,,     1.3,
663,2003-11-22,,     1.4,
663,2003-11-23,,     1.8,
663,2003-11-24,,     1.6,
663,2003-11-25,,     1.8,
663,2003-11-26,,     2.0,
663,2003-11-27,,     2.2,
663,2003-11-28,,     2.3,
663,2003-11-29,,     2.1,
663,2003-11-30,,     1.9,
663,2003-12-01,,     1.9,
663,2003-12-02,,     1.9,
663,2003-12-03,,     1.9,
663,2003-12-04,,     2.0,
663,2003-12-05,,     1.7,
663,2003-12-06,,     2.0,
663,2003-12-07,,     1.8,
663,2003-12-08,,     1.8,
663,2003-12-09,,     2.4,
663,2003-12-10,,     2.7,
663,2003-12-11,,     2.7,
663,2003-12-12,,     2.8,
663,2003-12-13,,     2.8,
663,2003-12-14,,     2.8,
663,2003-12-15,,     2.8,
663,2003-12-16,,     2.9,
663,2003-12-17,,     3.2,
663,2003-12-18,,     2.9,
663,2003-12-19,,     2.9,
663,2003-12-20,,     2.9,
663,2003-12-21,,     2.7,
663,2003-12-22,,     2.7,
663,2003-12-23,,     2.9,
663,2003-12-24,,     2.9,
663,2003-12-25,,     2.9,
663,2003-12-26,,     2.9,
663,2003-12-27,,     2.9,
663,2003-12-28,,     3.1,
663,2003-12-29,,     3.2,
663,2003-12-30,,     3.3,
663,2003-12-31,,     3.1,




